betweenness,word,index
2339.21215926,subalpine,6327
2335.64762328,evict,6328
2334.48605628,tyrant,6329
2332.2675035,dower,6330
2331.91102601,lamented,6331
2331.0586137,amyl,6332
2330.8431491,subcutaneous,6333
2328.73503963,coverlet,6334
2326.47980976,kite,6335
2318.91565903,drown,6336
2317.93343782,sonship,6337
2317.14725693,cedar,6338
2313.7179912,mottled,6339
2313.62408428,avulsion,6340
2306.92464768,evasion,6341
2301.14176532,sideways,6342
2297.44955819,sonnet,6343
2297.35818413,wily,6344
2297.12343365,huckster,6345
2296.62743503,lagging,6346
2296.35533314,mechanics,6347
2289.78137979,strontia,6348
2289.60304901,imprudent,6349
2288.76645825,acquittance,6350
2287.84474976,outhouse,6351
2286.22452717,firmly,6352
2284.10830396,abandon,6353
2282.10800834,custodian,6354
2279.55883496,fettered,6355
2279.10018282,muffle,6356
2274.10636822,guttural,6357
2272.0391952,mining,6358
2271.89634782,steamboat,6359
2271.80055666,wring,6360
2267.61671356,bluish,6361
2266.35861688,permanently,6362
2265.90760962,spelt,6363
2265.33529677,perishable,6364
2264.06131216,parietal,6365
2259.49897339,nonsensitive,6366
2259.24354428,wert,6367
2257.77974818,spawn,6368
2257.4600344,negligence,6369
2252.9101045,tortuous,6370
2252.7923052,tangential,6371
2251.27682208,confederacy,6372
2250.67190856,efficacy,6373
2248.40631637,mulberry,6374
2244.74822582,scum,6375
2238.23661061,courtly,6376
2236.73852951,ligament,6377
2234.66816234,irrespirable,6378
2232.53714183,amply,6379
2228.98891322,intermission,6380
2226.27354229,essence,6381
2223.64573181,fork,6382
2221.34781792,neutralization,6383
2202.58916869,sled,6384
2202.5368437,brisk,6385
2200.91948751,prolixity,6386
2200.79105086,indictment,6387
2200.46332458,consummate,6388
2198.96693966,baryta,6389
2189.19251271,teasel,6390
2189.09505965,tendril,6391
2188.8149834,vest,6392
2180.28591645,initial,6393
2180.1307384,wonted,6394
2176.50981713,enterprising,6395
2175.86756276,reflective,6396
2175.5298249,impassable,6397
2175.07183807,grotesque,6398
2171.71390789,vacant,6399
2170.22686465,telegraphic,6400
2168.82076327,inseparable,6401
2165.29262335,oxheart,6402
2161.98317404,eke,6403
2161.96951819,unusual,6404
2161.67347473,comfort,6405
2160.46777084,heptane,6406
2158.7730727,coasting,6407
2154.15814403,pebble,6408
2150.66317869,excise,6409
2150.5363642,conqueror,6410
2150.3597164,prosecutor,6411
2148.73780245,preordination,6412
2142.55717524,telling,6413
2139.52028086,wentletrap,6414
2138.68548468,premeditate,6415
2138.55542268,chemically,6416
2137.65840887,dredger,6417
2137.57030373,serval,6418
2135.81861223,outrance,6419
2130.87105677,cajole,6420
2129.38961638,pungent,6421
2125.84647244,deleterious,6422
2124.77624542,ricinoleic,6423
2120.14644117,dogwood,6424
2119.72244167,restore,6425
2119.5086245,observing,6426
2116.90553644,monoclinic,6427
2113.85698912,alula,6428
2111.64517807,thickening,6429
2110.68549162,fronted,6430
2107.9254341,greengage,6431
2102.80825408,hance,6432
2102.77151211,epidermic,6433
2100.92007975,creamy,6434
2099.89918692,drift,6435
2098.68628013,closure,6436
2095.0496238,acquittal,6437
2092.13495606,hardened,6438
2091.96005218,adamantine,6439
2089.39325993,allanite,6440
2089.39272051,concord,6441
2087.66534024,corrosion,6442
2087.59829288,wench,6443
2084.74223395,scolding,6444
2083.18375522,danalite,6445
2083.0810305,beading,6446
2077.67622067,entity,6447
2071.40012837,endive,6448
2065.95800606,tip,6449
2062.36824641,lousewort,6450
2061.30688311,constitutional,6451
2057.45945888,diphthongize,6452
2056.83758884,woad,6453
2054.05554705,upheaval,6454
2053.03281862,formula,6455
2048.63123345,pasteboard,6456
2047.14483409,markis,6457
2044.10774327,journal,6458
2040.6733713,forearm,6459
2039.30372722,firework,6460
2035.17677714,contagious,6461
2034.59757468,befitting,6462
2034.2932671,armpit,6463
2032.47900635,consignment,6464
2023.35300401,lighter,6465
2017.87785657,cocoa,6466
2016.21072159,easement,6467
2013.79156678,sketch,6468
2010.0064112,curse,6469
2009.81590319,finger,6470
2007.56200363,cornstalk,6471
2006.82854333,deceiver,6472
2005.54326391,mamma,6473
2003.5955164,sollar,6474
2002.26279567,brilliantly,6475
2002.01146548,fuze,6476
2001.76693906,inmost,6477
1996.47935847,factor,6478
1992.63464343,angularly,6479
1986.96878716,lean,6480
1984.79625246,lithotomy,6481
1983.08742626,plover,6482
1980.4092745,soften,6483
1979.642608,shirt,6484
1976.82060247,hydrochloride,6485
1976.4344032,sloping,6486
1976.02943251,ductless,6487
1975.63997392,perforce,6488
1971.02763734,enigma,6489
1969.14928239,leisurely,6490
1969.05436043,recipient,6491
1967.08481685,cramp,6492
1966.60182719,probity,6493
1966.34019406,greenhouse,6494
1965.45156821,spilt,6495
1961.23009766,skill,6496
1960.15171375,liberally,6497
1960.13963952,soapwort,6498
1959.00092211,seamanship,6499
1958.21506228,transference,6500
1955.8720458,ally,6501
1952.70505793,fretful,6502
1946.98760241,equine,6503
1945.28869445,mall,6504
1943.37519479,criterion,6505
1942.49983391,buzzard,6506
1941.6592992,pericarp,6507
1937.99541831,payee,6508
1932.17350795,underwood,6509
1932.13466038,unreasonable,6510
1930.37379883,gunnery,6511
1929.86379868,locally,6512
1928.50693349,accident,6513
1927.0956316,speculation,6514
1919.00050193,pink,6515
1915.41792062,sacred,6516
1913.13074596,adverbial,6517
1911.5749003,crake,6518
1910.08253123,displode,6519
1906.36916246,chafe,6520
1904.94745126,sharper,6521
1901.90195459,guanaco,6522
1898.88401076,trim,6523
1897.80270172,mildness,6524
1896.3912628,opah,6525
1895.0412887,expanding,6526
1894.46175491,lace,6527
1894.29025985,prop,6528
1888.75371016,epiglottis,6529
1883.49830669,revere,6530
1883.49311215,abjure,6531
1883.48659794,juicy,6532
1882.19223449,oligist,6533
1875.99436279,oven,6534
1874.81314776,collagen,6535
1873.58149445,regalia,6536
1870.49907644,titmouse,6537
1870.32640357,bristle,6538
1865.17184318,utterly,6539
1864.22884047,reeve,6540
1863.89972487,bedding,6541
1862.96711712,rote,6542
1858.97926429,counterpoint,6543
1858.2473087,partner,6544
1858.24202682,unnecessary,6545
1857.63119055,umbles,6546
1854.5373862,keenly,6547
1854.02666114,reciprocally,6548
1850.9272124,autunite,6549
1845.88874274,medicinally,6550
1845.35808001,strait,6551
1842.26651763,post,6552
1841.40804901,embryonal,6553
1840.4352604,inelastic,6554
1835.784936,unwieldy,6555
1833.49748536,philosopher,6556
1825.40678295,coolly,6557
1823.71394467,harshly,6558
1822.12689167,colon,6559
1820.5003878,snout,6560
1817.37084466,clinodiagonal,6561
1816.46434432,won,6562
1812.31267565,inter,6563
1804.54836274,disobedience,6564
1801.93986635,pointer,6565
1789.93378028,inversion,6566
1789.01346676,gadwall,6567
1787.10643377,bushing,6568
1783.14827353,selfsame,6569
1783.07699935,dissimilar,6570
1781.17040475,canopy,6571
1780.86717556,alpaca,6572
1780.39095975,nail,6573
1780.23607142,pes,6574
1779.02016027,cranberry,6575
1778.6654045,vastness,6576
1776.0021803,diallage,6577
1768.90288449,brize,6578
1767.16308395,chart,6579
1764.54562068,slime,6580
1762.81631409,recoverable,6581
1752.22017862,trustee,6582
1751.34503945,sheepshead,6583
1749.2238113,dim,6584
1745.9109036,transmitter,6585
1744.27231319,adolescence,6586
1742.90812575,hued,6587
1739.8220783,setout,6588
1739.19788373,delighted,6589
1738.15413456,viz,6590
1737.77047351,plumage,6591
1737.22671001,tabernacle,6592
1736.74587801,demand,6593
1735.14856509,approve,6594
1733.97645498,lizard,6595
1731.69500177,investiture,6596
1721.41433109,unequally,6597
1718.44696798,paris,6598
1717.6404217,experiment,6599
1715.50203682,equivocal,6600
1712.93514343,sesquioxide,6601
1711.05931559,radial,6602
1709.09242378,noisily,6603
1708.11315624,leafage,6604
1706.9214478,lymphatic,6605
1705.36106376,separable,6606
1705.1550882,doe,6607
1704.77527425,licorice,6608
1703.20449573,incapacity,6609
1702.98644957,ineffectualness,6610
1701.93874105,hay,6611
1699.63590479,adverse,6612
1696.82187515,pug,6613
1692.17259834,womb,6614
1691.5698983,isinglass,6615
1690.64199831,planing,6616
1685.83416135,leafless,6617
1682.16908442,barrister,6618
1681.94172713,felonious,6619
1680.31470093,bailment,6620
1679.96296337,analyst,6621
1679.84350627,immortal,6622
1677.02256916,operative,6623
1673.17258297,hydration,6624
1668.30369608,catalytic,6625
1666.90111904,hobby,6626
1664.32313687,playful,6627
1664.06986064,foresight,6628
1662.87532644,pontiff,6629
1659.37810555,obliging,6630
1659.2972443,annually,6631
1659.10337433,pistachio,6632
1657.48520562,collector,6633
1655.01832967,albatross,6634
1652.64918873,genipap,6635
1649.05646663,admission,6636
1648.38719577,stature,6637
1648.23007195,cataplasm,6638
1645.96893245,overnight,6639
1642.26601766,isatin,6640
1640.5592963,outrage,6641
1639.42194447,swore,6642
1638.24700386,coronet,6643
1635.60841899,meddlesome,6644
1635.16535706,seizin,6645
1634.41608393,whomsoever,6646
1633.60526919,mortal,6647
1633.02739683,coping,6648
1632.07983972,perimeter,6649
1628.56324322,malleability,6650
1627.54920439,locust,6651
1623.8356887,immoral,6652
1621.55392163,varied,6653
1621.44773839,assuasive,6654
1619.42493553,levant,6655
1616.02990528,perpendicularly,6656
1615.66847893,neuter,6657
1614.56901174,fiction,6658
1614.04374648,battel,6659
1611.91379449,copiously,6660
1606.07208264,valueless,6661
1602.68859193,hip,6662
1601.93431079,oxalate,6663
1591.39451576,afflictive,6664
1581.57655923,pictured,6665
1580.55761099,slant,6666
1578.94878181,levulose,6667
1578.41774484,bequest,6668
1576.23570473,ripeness,6669
1574.39227062,labial,6670
1572.2871868,sympathetically,6671
1571.36718487,southeast,6672
1571.16164962,manes,6673
1570.659051,labored,6674
1569.65629409,exhaustive,6675
1567.93939965,subaltern,6676
1564.28046687,surmise,6677
1564.14823214,postfix,6678
1560.63466202,outlay,6679
1560.51316993,wart,6680
1559.91815219,bobtailed,6681
1557.28125775,transversal,6682
1553.10373364,equatorially,6683
1550.8088469,stanza,6684
1545.68840222,hemisphere,6685
1544.96712976,extrinsic,6686
1541.33117151,mortise,6687
1539.55544149,equitableness,6688
1537.87916959,apatite,6689
1537.54488156,artfully,6690
1534.46529182,eleventh,6691
1532.6694801,affirmative,6692
1532.27534312,starlight,6693
1531.57788,pad,6694
1530.32820328,occupancy,6695
1530.29414636,implied,6696
1529.57556815,habitat,6697
1529.51537218,quart,6698
1525.11583449,involution,6699
1523.91781703,immensurable,6700
1523.581324,cacao,6701
1521.3507971,curtain,6702
1518.2857034,hive,6703
1517.82188829,roughish,6704
1515.71492413,obtusely,6705
1515.67779025,sorcery,6706
1515.18137538,thirst,6707
1513.74878159,truss,6708
1512.84498338,basilisk,6709
1511.74148864,labroid,6710
1509.31466173,aft,6711
1504.81580674,cabinet,6712
1502.90090791,gastritis,6713
1501.98209868,gore,6714
1498.59968633,redress,6715
1496.08968567,resource,6716
1495.64082985,wheelwork,6717
1495.43343908,contraband,6718
1493.94094497,safeguard,6719
1490.58749187,multiply,6720
1490.49044441,aspect,6721
1488.19747586,tenpins,6722
1487.00213228,girth,6723
1486.22039224,husk,6724
1485.46704447,steadily,6725
1484.32882443,concealment,6726
1482.36627733,pleximeter,6727
1480.9503212,odoriferous,6728
1474.01356214,perceptible,6729
1472.18699414,gauze,6730
1471.5662401,gin,6731
1471.33985631,blueberry,6732
1469.32960974,lapis,6733
1467.92475649,cigar,6734
1467.09939031,hydrazine,6735
1463.55638007,legume,6736
1461.34774231,fucoid,6737
1450.86090864,muriatic,6738
1448.34139187,masthead,6739
1446.88833851,glucina,6740
1445.31220442,monthly,6741
1444.17105306,rounding,6742
1441.78055528,bicarbonate,6743
1441.32326109,density,6744
1440.90441323,frith,6745
1439.00090968,archdeacon,6746
1434.6312313,sunny,6747
1434.52130192,healing,6748
1433.35197955,copula,6749
1430.97644574,accent,6750
1426.67821693,arrive,6751
1426.241373,inkle,6752
1424.35858875,wort,6753
1422.78180594,helm,6754
1420.8309826,crescent,6755
1419.88592057,unbridled,6756
1417.90382931,herald,6757
1417.62298564,pursuer,6758
1415.73381137,quotient,6759
1415.26204088,cogwheel,6760
1415.03767902,complicate,6761
1412.7879643,porous,6762
1408.87456039,allyl,6763
1404.87251496,spiteful,6764
1403.52027509,oe,6765
1400.44805762,sexton,6766
1400.03835976,arbor,6767
1394.98633237,mellow,6768
1393.1207152,pyrometer,6769
1392.60289634,diffusible,6770
1390.69997184,opal,6771
1384.80511832,kangaroo,6772
1383.33886904,pollinium,6773
1379.26365619,contractility,6774
1378.08261306,tentative,6775
1371.41008459,orator,6776
1369.49907344,blanket,6777
1369.23249402,nutmeg,6778
1367.9541078,headway,6779
1367.56655036,decomposed,6780
1367.47759938,inquiring,6781
1365.48476751,scup,6782
1364.28815699,progress,6783
1362.77428979,limekiln,6784
1359.49639333,luxuriant,6785
1357.36866916,motor,6786
1355.99964296,flambeau,6787
1355.67323877,foxlike,6788
1354.49353495,fond,6789
1352.6574706,alligator,6790
1351.25584117,unlikely,6791
1350.90412595,impostor,6792
1350.58375097,procuress,6793
1344.04702897,colony,6794
1342.2451156,focal,6795
1340.25040678,masted,6796
1339.29291904,hermaphrodite,6797
1334.91544779,beech,6798
1333.07384331,totally,6799
1332.84278738,stingy,6800
1332.7290339,resisting,6801
1332.34495857,peradventure,6802
1331.55386538,immure,6803
1325.03692189,planula,6804
1324.16199051,acme,6805
1323.24958688,dehiscence,6806
1319.54332237,etiquette,6807
1315.35990426,fro,6808
1313.54462171,completeness,6809
1311.97495381,log,6810
1311.69659727,conjugate,6811
1308.51985245,parameter,6812
1307.4882164,tympan,6813
1306.20201713,eagerly,6814
1302.70130461,latitude,6815
1294.81622262,prelate,6816
1294.28391326,sought,6817
1294.24967637,stipendiary,6818
1292.09985116,wretchedly,6819
1290.65903482,saccharine,6820
1287.79576783,quod,6821
1285.64433206,grapevine,6822
1284.07884047,perron,6823
1278.90558735,effectiveness,6824
1274.44093965,seeth,6825
1269.01441162,parting,6826
1265.25307366,murmuring,6827
1259.91642032,orb,6828
1259.15537954,sinew,6829
1259.12040614,octagon,6830
1257.51279794,homogenetic,6831
1257.14195928,nominal,6832
1252.45470898,boon,6833
1251.1945966,wast,6834
1251.05453404,corruptly,6835
1242.22428326,smoothly,6836
1242.20031524,equinoctial,6837
1241.06903609,unsymmetrical,6838
1240.83839851,kindling,6839
1240.6838327,tilt,6840
1240.444189,ramble,6841
1239.95967617,registering,6842
1238.02105919,eyebolt,6843
1235.39977124,incompletely,6844
1234.36390713,marshaling,6845
1231.6482827,astrology,6846
1227.3481934,tenpenny,6847
1226.20524498,em,6848
1225.60298795,mosaic,6849
1224.63190711,stray,6850
1224.35722361,puberty,6851
1222.5475513,willingly,6852
1222.37274364,pretext,6853
1221.17657847,oblong,6854
1217.88415183,mouse,6855
1215.21887443,pout,6856
1212.87507644,practically,6857
1210.31976852,rhinoceros,6858
1208.11952237,extort,6859
1207.7206624,bath,6860
1203.54838811,rubellite,6861
1203.31721426,haven,6862
1201.87984252,prettiness,6863
1201.32333355,disdained,6864
1201.20613618,fern,6865
1200.23877144,therefrom,6866
1198.05114342,flush,6867
1196.63073214,skatol,6868
1196.15909249,reunite,6869
1195.91862996,rim,6870
1193.30995923,sedimentary,6871
1193.05547448,pharos,6872
1188.20855125,junk,6873
1188.17632721,triclinic,6874
1187.4272895,staid,6875
1186.27345126,comforter,6876
1184.65795227,specular,6877
1180.04937571,idiom,6878
1179.37866365,jerk,6879
1178.15876668,connective,6880
1177.21585173,satiny,6881
1171.88419344,puncture,6882
1170.70341215,heedful,6883
1169.45554974,cot,6884
1167.46422589,fulcrum,6885
1167.22986598,brother,6886
1165.84425376,narration,6887
1165.12547453,negotiator,6888
1164.0029956,vesicatory,6889
1161.50993813,eternally,6890
1160.08450614,bristly,6891
1156.63801911,zone,6892
1153.7140146,springtail,6893
1148.34934673,shipboard,6894
1147.99789169,invagination,6895
1145.44822976,injunction,6896
1144.61597499,diversify,6897
1144.09926665,woodwork,6898
1139.13992478,patiently,6899
1134.51642085,devoid,6900
1133.79558065,exile,6901
1133.05355739,magnesian,6902
1132.5109398,mist,6903
1132.00778908,quietness,6904
1129.04777347,inattentive,6905
1124.79786042,dominion,6906
1123.92680592,enthusiastic,6907
1123.72261752,absorptive,6908
1123.03223357,velvet,6909
1122.14093702,tripping,6910
1118.64096583,similarly,6911
1116.0478164,loophole,6912
1113.44426572,idleness,6913
1110.06414331,reniform,6914
1109.74341574,ossific,6915
1108.97477638,chokecherry,6916
1108.47538578,subtend,6917
1106.8903818,maxim,6918
1103.81353282,breastbone,6919
1103.42237192,mudhole,6920
1102.96782567,harpsichord,6921
1102.22913005,sung,6922
1100.70874113,sprung,6923
1099.83488783,acceptance,6924
1098.92586944,antiperiodic,6925
1097.97506659,straighten,6926
1094.20664317,orange,6927
1092.43191728,pelage,6928
1091.92714301,shellbark,6929
1085.93962671,octahedral,6930
1085.03521189,labradorite,6931
1083.09520035,condenser,6932
1081.26036294,preeminently,6933
1080.8979313,purge,6934
1080.36668803,pork,6935
1080.03379292,contagion,6936
1079.89627724,detection,6937
1075.00701278,princely,6938
1072.34729432,succeeding,6939
1071.74163954,refuge,6940
1071.67275626,shingles,6941
1070.9967352,authentic,6942
1069.45207362,zigzag,6943
1069.24330118,sledge,6944
1068.4237049,sooner,6945
1067.1030162,ragged,6946
1064.96531234,coyly,6947
1063.74003703,amputation,6948
1063.56837168,incorrigible,6949
1062.4259854,subfamily,6950
1061.05427351,amidogen,6951
1061.01584944,surname,6952
1059.24344441,incertain,6953
1057.35774603,calendar,6954
1057.12099468,rhubarb,6955
1055.06208573,click,6956
1051.93719608,subofficer,6957
1049.43975379,bluebill,6958
1048.14318825,beheld,6959
1047.52797095,visage,6960
1045.94954678,halfway,6961
1045.7565384,rectangle,6962
1045.27875005,accurately,6963
1044.90822522,stale,6964
1041.24395311,aught,6965
1040.66939065,illicit,6966
1040.64388923,vanish,6967
1040.49808965,reproductive,6968
1039.36074962,patronage,6969
1037.32097522,blackcap,6970
1032.3534047,brig,6971
1030.48662482,priestly,6972
1030.01558455,ironstone,6973
1029.61629164,desecration,6974
1028.91627235,timid,6975
1027.56837747,inanimate,6976
1026.97543954,wolfish,6977
1023.20989046,invocation,6978
1023.1253926,lactose,6979
1022.50922198,salvia,6980
1021.41690241,acutely,6981
1019.76093572,twisting,6982
1017.32969078,retaliation,6983
1017.31308662,extraordinarily,6984
1017.27453349,stove,6985
1014.39402787,hybrid,6986
1014.13279347,protuberant,6987
1009.83228392,sixth,6988
1009.3787874,revenge,6989
1002.27043169,alligation,6990
999.876255368,ribbon,6991
999.289047677,misshapen,6992
997.730778073,brackish,6993
997.016449376,hemorrhoids,6994
996.970634444,illuminating,6995
995.438517325,flexor,6996
994.901500428,friend,6997
994.861097621,boxing,6998
990.2981828,subserve,6999
990.165620244,obelisk,7000
989.048923074,carbamic,7001
988.382131023,unorganized,7002
987.81088969,winner,7003
986.989231346,incontinent,7004
986.267298954,sudoriferous,7005
985.098646303,snipe,7006
984.339930187,stitch,7007
982.830172161,chalcedony,7008
982.269839438,teak,7009
981.056497126,elegantly,7010
980.168085508,dilated,7011
978.405106271,tolu,7012
976.803309071,catch,7013
973.25510753,darken,7014
972.733154241,trivium,7015
972.326073319,jelly,7016
971.356610019,supper,7017
970.897076004,divergent,7018
970.123567291,vitellin,7019
966.097271283,billed,7020
964.952883026,oft,7021
959.353327999,prodigality,7022
959.306125298,gadding,7023
959.162469387,commensurable,7024
956.749461964,tierce,7025
956.262613297,quadrangular,7026
955.738044972,thinking,7027
955.071088433,predatory,7028
955.028707656,popery,7029
952.17447966,clique,7030
951.707335918,handle,7031
950.082235126,westward,7032
947.913133606,functionary,7033
947.870546992,cerite,7034
945.934036393,secretly,7035
944.645141415,whosoever,7036
943.044995941,stowing,7037
942.895765788,iambic,7038
940.276249146,promontory,7039
940.102986248,manly,7040
935.821762467,potency,7041
935.469752529,administrative,7042
935.26682289,kindred,7043
931.281373187,margin,7044
929.594941585,irascible,7045
929.531463556,kingcup,7046
928.046178452,proboscis,7047
926.183639442,superposition,7048
925.686584885,acetate,7049
925.337112841,sweetness,7050
924.502823689,benedictus,7051
923.899854448,mail,7052
922.483410241,meditative,7053
922.429078426,arsenide,7054
922.350548957,prepositional,7055
921.379760944,elimination,7056
920.1153856,laminated,7057
920.017523619,cupola,7058
919.418335745,rapidity,7059
919.340094053,nitrous,7060
917.934731696,closer,7061
915.961633492,park,7062
915.349696397,didst,7063
913.664999376,typical,7064
911.337154947,averment,7065
906.246922391,goatish,7066
901.898113578,brush,7067
900.88737285,voidable,7068
900.511168721,ambitiously,7069
898.934867204,boldly,7070
897.37356498,nineteenth,7071
895.971199085,riser,7072
895.843508562,purulent,7073
895.14135462,rhachis,7074
893.170876642,appreciable,7075
892.908403213,replenish,7076
890.292588627,incense,7077
886.087955293,intersection,7078
884.909867358,sacramental,7079
884.759997771,seashore,7080
884.605659813,southward,7081
884.368601904,childbed,7082
884.137264208,arras,7083
881.770998113,blessing,7084
877.283891297,hail,7085
876.33305914,silkworm,7086
876.120260302,subsequently,7087
874.511386515,alkaloid,7088
873.472820528,illumination,7089
872.238692758,transmissible,7090
871.708751855,curiously,7091
870.367744558,frail,7092
869.938703431,tibiale,7093
869.367189605,grandson,7094
868.663731808,pleading,7095
868.333930311,northeast,7096
868.154264575,coalescence,7097
867.471976223,thwart,7098
866.802064751,roach,7099
864.085193931,detach,7100
863.959370165,caustic,7101
862.775294401,specie,7102
862.541009446,carapace,7103
862.265096539,urate,7104
859.371300266,revile,7105
859.238051391,mescal,7106
858.972299847,forbearing,7107
855.110767003,proposal,7108
854.951871166,terrestrial,7109
853.323226062,rainy,7110
848.850051257,raze,7111
848.570881093,cavil,7112
846.548657487,neb,7113
845.678518029,bunch,7114
841.82908591,annoy,7115
841.466831906,curdy,7116
840.878437493,chrysoberyl,7117
836.775137173,roadstead,7118
834.662138578,appetizing,7119
834.079822439,railing,7120
833.61647353,homologous,7121
833.132276684,corinne,7122
832.922457581,smithsonite,7123
832.765714445,cyprinoid,7124
831.301388108,nonpayment,7125
830.636996687,beautify,7126
828.869322906,osculation,7127
828.514820905,actively,7128
827.307109346,repulsion,7129
826.414725,merman,7130
826.158146653,stephanite,7131
825.111583968,integration,7132
823.956357781,conveniently,7133
823.560096242,angling,7134
819.572877483,happed,7135
819.404280159,palewise,7136
818.74503137,experienced,7137
818.489265983,insectivorous,7138
817.997360085,pyroboric,7139
817.585670687,autograph,7140
817.470635801,scalp,7141
815.202361018,-ous,7142
810.649660477,patch,7143
810.161045476,verbiage,7144
809.427617419,puissant,7145
808.320112294,crystallize,7146
808.26902203,raven,7147
805.621229434,rushed,7148
805.586712216,tracery,7149
805.163682204,concordant,7150
804.21007286,overwork,7151
801.624518067,epistle,7152
801.392398346,quinnat,7153
798.737169466,unbiased,7154
797.845535977,debilitate,7155
797.466308122,finlike,7156
796.551200163,amianthus,7157
789.179415281,engagement,7158
787.340547316,moll,7159
782.157416844,throughly,7160
778.184864033,outlast,7161
777.273367804,cand,7162
775.526028216,regenerate,7163
775.470387627,sacs,7164
773.03679887,canna,7165
772.613494605,peduncle,7166
771.545549975,ulcerous,7167
770.543145678,umbo,7168
767.263790763,faced,7169
765.233582583,larceny,7170
764.31697033,plainly,7171
755.417756887,collusion,7172
755.337352494,indestructible,7173
754.312968566,lambkin,7174
749.68642683,rowed,7175
747.034836832,alight,7176
743.721478699,sickly,7177
742.167299398,approximately,7178
741.701801801,galleon,7179
739.123468869,procreation,7180
738.872843224,bomb,7181
738.18289349,customarily,7182
738.102019338,manganite,7183
735.984331415,vulture,7184
735.367872337,interception,7185
735.063240966,gromwell,7186
735.019096345,depreciative,7187
729.764012634,cephalothorax,7188
728.150222235,exhausting,7189
727.821443413,crowfoot,7190
727.622191019,divert,7191
727.230503791,decayed,7192
725.945351883,jangling,7193
723.498482522,semicircular,7194
723.094039043,icterus,7195
722.784098227,haloid,7196
721.888418793,hemorrhage,7197
719.845656813,lilac,7198
719.411504039,blackheart,7199
718.634403635,withe,7200
715.086684669,telephone,7201
714.089140885,fraught,7202
713.035039911,ejection,7203
712.718126584,grantor,7204
711.755512356,horsemanship,7205
709.685970794,chuck,7206
709.659728365,aorta,7207
708.626656679,precipitation,7208
708.358147296,obtuseness,7209
707.709368968,stripping,7210
705.767202065,tapered,7211
704.816499459,interrupt,7212
704.506122285,trustworthy,7213
703.180715453,eyesight,7214
702.548982237,stratus,7215
701.619775561,predominantly,7216
700.814484833,prehension,7217
698.266763419,executrix,7218
696.059774832,intractable,7219
695.391258949,dative,7220
692.496066636,sit,7221
689.613699566,vehemently,7222
688.409897267,legged,7223
688.103398554,distribute,7224
686.822166093,mathematical,7225
685.214697901,rid,7226
684.821584961,intermittently,7227
682.907376376,centrum,7228
679.863299035,muff,7229
679.658504006,fossiliferous,7230
678.643009941,dun,7231
678.290920845,crier,7232
677.979246769,polyp,7233
675.413783052,inquisition,7234
671.250715138,oxidation,7235
670.51620256,destructively,7236
670.268631503,sacrum,7237
666.612168128,sergeant,7238
665.894095072,reciprocal,7239
664.82729399,upheld,7240
663.943200508,dilute,7241
662.893816787,pleader,7242
662.723848275,vivacious,7243
662.417720925,morbidly,7244
661.665233252,distrain,7245
660.6576966,solidity,7246
659.895534138,scapula,7247
658.677959881,semidiameter,7248
658.385822864,bowler,7249
658.186436437,profaneness,7250
657.565670119,spake,7251
656.960979837,remember,7252
654.915409833,ordinance,7253
653.925126859,decretal,7254
653.900305221,picker,7255
653.11243571,undermost,7256
652.059101273,track,7257
650.594679615,stonecutting,7258
649.010647506,shop,7259
648.54469241,petalite,7260
644.754059145,balsam,7261
644.187626584,capricious,7262
644.123323826,bloody,7263
643.10433705,hollyhock,7264
643.040661344,header,7265
641.925903544,flavored,7266
641.136622259,retract,7267
640.842692737,ripe,7268
637.510406936,gullet,7269
637.110104132,spectral,7270
636.286846889,polygamy,7271
634.479962873,conservative,7272
634.086561253,cheapness,7273
633.877566461,shill,7274
633.607658922,equiponderate,7275
632.581403063,narrowness,7276
632.035280432,concession,7277
631.152129902,waterfall,7278
630.639869481,creed,7279
629.67287246,fuse,7280
628.811221935,anteriorly,7281
626.939477483,ell,7282
626.481813383,apetalous,7283
623.855958583,disapproval,7284
623.147889046,numerator,7285
618.497009264,carefully,7286
613.512263824,automatically,7287
613.493871391,modern,7288
612.973558463,supreme,7289
611.869254906,swept,7290
610.73129781,wooded,7291
607.58674707,cactaceous,7292
605.916862285,parenchyma,7293
604.801478826,fishery,7294
602.209312539,amalgam,7295
601.858781966,stretching,7296
601.784504722,governing,7297
601.683659954,navel,7298
601.058760023,pie,7299
598.21006335,mathematician,7300
597.165278979,rung,7301
596.716094631,crossbow,7302
594.146785639,sassafras,7303
593.485977736,bottomed,7304
590.47460252,inopportune,7305
589.587806322,batsman,7306
588.990287747,rokelay,7307
588.247729365,taunt,7308
586.966710817,hid,7309
584.801721093,peel,7310
582.793580592,garland,7311
582.343254881,suspicion,7312
580.715053443,cowl,7313
580.406592132,preventive,7314
580.33304304,felis,7315
579.185232581,hippuric,7316
577.531976263,comely,7317
576.850836608,dignified,7318
576.445718465,ultra,7319
575.734307282,finishing,7320
575.05633671,applicable,7321
574.60501746,terrapin,7322
572.613380328,dentition,7323
569.500069501,civilization,7324
568.867810353,glottis,7325
567.207367407,outspoken,7326
565.768328622,copulative,7327
564.887537031,characteristically,7328
563.999943476,incus,7329
563.108827081,cassiterite,7330
561.846976731,elderly,7331
558.730763944,polyphonic,7332
557.587322868,biting,7333
557.070024581,blend,7334
555.630123495,blacklead,7335
554.704928655,rattle,7336
553.602723387,overshot,7337
552.409926585,marching,7338
